LSOA code,Borough,Burglary_Count,latitude,longitude
E01000662,Bromley,172,51.386329944185874,0.0491612091339034
E01002751,Islington,172,51.55661614283856,-0.112116744746373
E01004541,Wandsworth,172,51.46877744279763,-0.1737623786819215
E01004442,Waltham Forest,172,51.57245789820142,0.0071965826777095
E01001330,Ealing,172,51.53381477804122,-0.38651701435744
E01000706,Bromley,172,51.40238989307253,-0.0492217371316768
E01004331,Waltham Forest,172,51.55478132736109,0.0184818764329198
E01004193,Sutton,172,51.382769202184505,-0.2326331371191252
E01003863,Richmond upon Thames,172,51.46339403496911,-0.2885674664587719
E01001076,Croydon,172,51.339168831090575,-0.0078504549021997
E01000534,Brent,172,51.53655936840878,-0.2364827438379578
E01004647,Westminster,172,51.53642158233048,-0.170136916002388
E01001586,Greenwich,172,51.48051196971552,0.0148285147392182
E01000100,Barking and Dagenham,172,51.559621528859466,0.1375929611845732
E01002787,Islington,172,51.55403124590386,-0.1250989228729088
E01000774,Bromley,172,51.39611667625573,-0.0391802783514758
E01004605,Wandsworth,172,51.46962470128272,-0.2252312601181817
E01001060,Croydon,172,51.34196104127632,-0.0299369208831689
E01001930,Hammersmith and Fulham,172,51.49818140942533,-0.2413269397833507
E01001454,Enfield,172,51.64231675072901,-0.1005530221470095
E01001483,Enfield,171,51.62954354060973,-0.0266870594135957
E01003873,Richmond upon Thames,171,51.462478636271314,-0.3004904715909505
E01002143,Harrow,171,51.602744632245646,-0.348701041374719
E01004538,Wandsworth,171,51.46359859883641,-0.1809586672676323
E01003393,Merton,171,51.41860596369397,-0.1601190844209104
E01002717,Islington,171,51.5456841060855,-0.0948545077016885
E01000147,Barnet,171,51.58939543499916,-0.2492066352540729
E01001539,Enfield,171,51.66355113979044,-0.0732817210065951
E01004102,Sutton,171,51.362287706281066,-0.1618884908593363
E01001145,Croydon,171,51.39843939974032,-0.0713916725450197
E01002424,Hillingdon,171,51.53177431119274,-0.4159204070831051
E01003541,Newham,171,51.52107277031139,0.050026988148751
E01004513,Wandsworth,171,51.45380837964576,-0.189917049608575
E01003538,Newham,171,51.52321416452193,0.0539726269247147
E01001271,Ealing,171,51.54882774145845,-0.3493993272945874
E01003277,Lewisham,171,51.463974462990215,-0.0237245718295081
E01003379,Merton,171,51.40473767999568,-0.167391938645763
E01002385,Havering,171,51.53766338439405,0.25878339813889
E01004314,Tower Hamlets,171,51.52924937905321,-0.06804207026651
E01003600,Newham,171,51.53213071540796,0.0188619468718628
E01001115,Croydon,171,51.3882350314064,-0.102222548025183
E01000280,Barnet,171,51.63410287095766,-0.1865876306514881
E01003052,Lambeth,171,51.46087680685689,-0.1089598066395166
E01001102,Croydon,171,51.334540651974805,-0.0764456574009069
E01001705,Greenwich,171,51.4898930927231,0.0556055591984579
E01001452,Enfield,171,51.64288135982188,-0.0898888725348331
E01003112,Lambeth,171,51.49259242011138,-0.1179615055316315
E01001476,Enfield,171,51.63885502680326,-0.0479996076701343
E01004467,Waltham Forest,170,51.58330866351672,0.000809317559058
E01003972,Southwark,170,51.48850718578548,-0.0885295657980642
E01001264,Ealing,170,51.5359629898438,-0.3608653875051834
E01001310,Ealing,170,51.55606782067862,-0.3566660194201325
E01002161,Harrow,170,51.58610562458203,-0.358757805591178
E01001830,Hackney,170,51.557703371666406,-0.0759342996044119
E01001158,Croydon,170,51.409983940543015,-0.0907244706039576
E01002171,Harrow,170,51.58816779379312,-0.2960421690097386
E01003590,Newham,170,51.55434996545216,0.0475923580048492
E01002347,Havering,170,51.512523111542045,0.2045819451222192
E01000432,Bexley,170,51.47149007252902,0.1893943979350086
E01003706,Redbridge,170,51.595685901067824,0.0737096033429955
E01004612,Wandsworth,170,51.43224894201366,-0.1657122237596634
E01003710,Redbridge,170,51.59345146269811,0.0523584454758736
E01002227,Harrow,170,51.615894160710425,-0.3310435304315358
E01002975,Kingston upon Thames,170,51.38794103899716,-0.2648195676866354
E01003885,Richmond upon Thames,170,51.43751126243458,-0.3465824736768795
E01003895,Richmond upon Thames,170,51.44956627226814,-0.3177974222648645
E01002314,Havering,170,51.60453539188153,0.2127961127902944
E01000263,Barnet,170,51.62150606626323,-0.2469872559182729
E01000247,Barnet,170,51.65581622344333,-0.1816681696915495
E01000302,Barnet,170,51.61036704032579,-0.1829564390601802
E01004164,Sutton,169,51.374554492130216,-0.1634530701074553
E01001823,Hackney,169,51.57496287467889,-0.0613352614994849
E01002815,Kensington and Chelsea,169,51.49487126253344,-0.1969767511266427
E01002019,Haringey,169,51.58487826102896,-0.1337992015221967
E01002714,Islington,169,51.54019451885485,-0.1151709364074072
E01000469,Bexley,169,51.50527062053106,0.1252024830890845
E01002203,Harrow,169,51.60102161171166,-0.2948611831400003
E01002173,Harrow,169,51.59008656279688,-0.3150091267868534
E01002178,Harrow,169,51.59395600771251,-0.3157582657880353
E01002184,Harrow,169,51.59506271187117,-0.327348524525842
E01000038,Barking and Dagenham,169,51.56307571376688,0.1730841199878054
E01003021,Lambeth,169,51.45364858956919,-0.1253051911050839
E01002670,Hounslow,169,51.46288075683454,-0.3343043752073147
E01001693,Greenwich,169,51.50264635309711,0.1181553624807784
E01003735,Redbridge,169,51.54699750561076,0.0818177411236668
E01000076,Barking and Dagenham,169,51.54162296924844,0.1200928628245624
E01004505,Wandsworth,169,51.45208994883706,-0.2193283492226569
E01001208,Ealing,169,51.52705258356093,-0.3234352413676388
E01003479,Newham,169,51.51255317457103,0.0535981182746933
E01003468,Merton,169,51.39411649043844,-0.2348542313274135
E01002479,Hillingdon,169,51.59292582519798,-0.417849529310843
E01003390,Merton,169,51.40706325993672,-0.1640106108710315
E01002134,Harrow,169,51.56705078267076,-0.334578928565177
E01002583,Hounslow,169,51.48156163716992,-0.4083773682483052
E01000269,Barnet,169,51.64388528361376,-0.1836562032206017
E01000235,Barnet,169,51.61068965765887,-0.2496884434344345
E01000798,Bromley,169,51.413035614806255,-0.0550921931021318
E01000511,Brent,169,51.55647261485895,-0.2470521620144902
E01001870,Hammersmith and Fulham,169,51.49320388786583,-0.2041931865987798
E01002614,Hounslow,169,51.43472573491262,-0.4118701715216594
E01002834,Kensington and Chelsea,169,51.492560895338215,-0.1887748689412796
E01001637,Greenwich,169,51.4833937138725,0.0809393556713208
E01000641,Brent,169,51.54938718209293,-0.2353129971167109
E01004571,Wandsworth,169,51.44609529658901,-0.2390783694517693
E01001008,Croydon,168,51.38419400209517,-0.1186935755286443
E01000320,Barnet,168,51.62024061636593,-0.1733639213344693
E01001040,Croydon,168,51.35603580840803,-0.0953763834446305
E01001495,Enfield,168,51.6215459759412,-0.1031847747343839
E01002120,Harrow,168,51.60593621095343,-0.2878292678863499
E01002127,Harrow,168,51.58162326353006,-0.3228260460525231
E01002824,Kensington and Chelsea,168,51.505754270497945,-0.1894709204712973
E01002768,Islington,168,51.55858389189757,-0.1377158831635296
E01000603,Brent,168,51.55055754620092,-0.2582713839446896
E01004156,Sutton,168,51.3586382892212,-0.1968777419679813
E01002953,Kingston upon Thames,168,51.41719388143023,-0.2550818813251222
E01003011,Kingston upon Thames,168,51.41855337298424,-0.304504609868957
E01003890,Richmond upon Thames,168,51.431986050418985,-0.3361222671041581
E01001687,Greenwich,168,51.4942219158408,0.0887486173730464
E01001505,Enfield,168,51.64983101778216,-0.0449982465900284
E01004399,Waltham Forest,168,51.60402620480664,-0.0326947264350444
E01003093,Lambeth,168,51.47047711137664,-0.1221712913964606
E01001400,Enfield,168,51.63734794005538,-0.0781445606680591
E01002360,Havering,168,51.55770854674585,0.2260279568703277
E01003150,Lambeth,168,51.42471833871286,-0.1270313032893354
E01003692,Redbridge,168,51.57055381411625,0.0629465315582029
E01001850,Hackney,168,51.54503475512064,-0.0408850353823231
E01004445,Waltham Forest,168,51.57897603724292,-0.0248655044075259
E01002537,Hillingdon,168,51.56743349965215,-0.4400574796247387
E01003493,Newham,168,51.53028007541253,0.0434203977369587
E01002472,Hillingdon,168,51.60870543121092,-0.4297344664178446
E01000163,Barnet,168,51.608024773112426,-0.1455074020270911
E01033602,Westminster,168,51.52362441558272,-0.1701613014400229
E01003198,Lewisham,167,51.46348721810887,0.0032490767826557
E01002148,Harrow,167,51.61004548647419,-0.3586450781376972
E01000812,Bromley,167,51.38015233769195,0.0941347432320846
E01002151,Harrow,167,51.604927533383226,-0.3560474966825085
E01002623,Hounslow,167,51.47712060682854,-0.3828541161837294
E01003754,Redbridge,167,51.57165388583829,0.0941365814034121
E01001485,Enfield,167,51.627870181888696,-0.0559284721471915
E01001199,Ealing,167,51.51422518125863,-0.2706486194044578
E01001861,Hammersmith and Fulham,167,51.50544143471167,-0.2445517911797946
E01003995,Southwark,167,51.48961918847137,-0.1008436636457105
E01032744,Ealing,167,51.53120946577283,-0.3726595062036624
E01001468,Enfield,167,51.66746242270421,-0.1053032658160541
E01004515,Wandsworth,167,51.461169385922986,-0.1805208068065102
E01002488,Hillingdon,167,51.50088558048573,-0.4314442475064629
E01002480,Hillingdon,167,51.59535473631099,-0.4017165660361446
E01004706,Westminster,167,51.52895369055197,-0.1915144330934475
E01001801,Hackney,167,51.56538377169307,-0.0799419984978681
E01001517,Enfield,167,51.661371368603774,-0.0501610292070415
E01033153,Waltham Forest,167,51.57110307335512,-0.0126755068539291
E01001046,Croydon,167,51.37180524186123,-0.0831557156863777
E01000882,Camden,167,51.54825694051908,-0.1740636620618655
E01003742,Redbridge,167,51.55879306073628,0.0961956448289673
E01002305,Havering,167,51.615357432702105,0.1562227851739286
E01003759,Redbridge,167,51.58667869686508,0.0313237257252399
E01002856,Kensington and Chelsea,167,51.51843183742878,-0.209462945566527
E01003225,Lewisham,166,51.449615833887975,-0.0316927321103598
E01001753,Hackney,166,51.538723260658166,-0.0827823245898416
E01002147,Harrow,166,51.61491711085701,-0.3678194827475449
E01001618,Greenwich,166,51.442088013212086,0.0813576325754745
E01003828,Richmond upon Thames,166,51.42439047171836,-0.3731728382499346
E01003295,Lewisham,166,51.448098189711125,0.000610010821111
E01002618,Hounslow,166,51.48149959671599,-0.3780461297079897
E01000054,Barking and Dagenham,166,51.53695653203452,0.1316825663699045
E01002124,Harrow,166,51.60029400054727,-0.2809598379212458
E01000860,Camden,166,51.53847650152857,-0.1578316686971211
E01002588,Hounslow,166,51.471461748705664,-0.398544270795291
E01003805,Richmond upon Thames,166,51.458033421093255,-0.2748082681087596
E01000120,Barnet,166,51.63245230790049,-0.1398424379322917
E01000786,Bromley,166,51.3679678143873,0.1192073779304618
E01003471,Merton,166,51.40501873030334,-0.2309564013698506
E01003512,Newham,166,51.51414666725128,0.0301860450919049
E01000621,Brent,166,51.54611374755649,-0.2757050502919657
E01004441,Waltham Forest,166,51.56680616206986,0.0147965957355133
E01000283,Barnet,166,51.623654024039695,-0.1892975856370303
E01033579,Newham,166,51.533048197217695,-0.0151601057464049
E01003434,Merton,166,51.40037427614338,-0.1399113289866773
E01000685,Bromley,166,51.36142019923122,0.1174977422436892
E01002625,Hounslow,166,51.48985632461897,-0.3791806884925591
E01001811,Hackney,166,51.57390551349067,-0.0853918607041114
E01002712,Islington,166,51.54302469301331,-0.117368766077211
E01003725,Redbridge,166,51.6093536482888,0.0973857907294752
E01004384,Waltham Forest,166,51.62073255376841,0.0032314846143378
E01000540,Brent,166,51.57796639721916,-0.3076153728926554
E01003908,Richmond upon Thames,166,51.455962755836,-0.3655763669739617
E01003859,Richmond upon Thames,166,51.46561236913243,-0.2759648643593593
E01000270,Barnet,166,51.64588585135679,-0.1748617141133958
E01003804,Richmond upon Thames,166,51.46301921092374,-0.274574635895583
E01004391,Waltham Forest,166,51.58357465141086,-0.0435103352906424
E01000277,Barnet,166,51.61828354244109,-0.1829269540540557
E01001316,Ealing,165,51.55480435640881,-0.3621232066666467
E01001343,Ealing,165,51.54088913593208,-0.3183987507625108
E01004065,Southwark,165,51.46381754337283,-0.0707913733139705
E01003230,Lewisham,165,51.44411777724763,-0.0360329678851068
E01000639,Brent,165,51.54947043717282,-0.2281619010205187
E01000950,Camden,165,51.531042769378985,-0.1404972430549175
E01004726,Westminster,165,51.53183791421078,-0.1729258403417904
E01001972,Haringey,165,51.60011341656795,-0.1192521186680387
E01002442,Hillingdon,165,51.59172575504509,-0.4908122969878662
E01001873,Hammersmith and Fulham,165,51.49781409368752,-0.2146774491901558
E01001421,Enfield,165,51.63839443289544,-0.1384120708276149
E01004034,Southwark,165,51.498545712529946,-0.0586881460312345
E01003389,Merton,165,51.403878123127726,-0.163120909440308
E01002445,Hillingdon,165,51.4982842476156,-0.4663629393814723
E01001658,Greenwich,165,51.456571661378966,0.0216235305093662
E01002701,Islington,165,51.527051404101854,-0.0909060157881096
E01001897,Hammersmith and Fulham,165,51.49823089577871,-0.229460961002184
E01001514,Enfield,165,51.64599596860026,-0.0698882427606479
E01033085,Haringey,165,51.58949310098091,-0.1162066777235517
E01001037,Croydon,165,51.36013284936098,-0.0963234316212239
E01000030,Barking and Dagenham,165,51.58281429510933,0.1355878910823598
E01002133,Harrow,165,51.56540948690074,-0.3486176328514349
E01002551,Hillingdon,164,51.52128474375901,-0.46021737624575
E01002610,Hounslow,164,51.426713541577016,-0.4040411535487873
E01003514,Newham,164,51.51168183805921,0.039273353355217
E01000870,Camden,164,51.547450220400165,-0.1367028204863052
E01000367,Bexley,164,51.47142460468553,0.1779319929107571
E01001832,Hackney,164,51.55840260945098,-0.0710613530963878
E01001248,Ealing,164,51.49950823484934,-0.3332114874855087
E01002473,Hillingdon,164,51.60346681097512,-0.4456768156418154
E01000744,Bromley,164,51.4070554832921,-0.0682179774535602
E01003400,Merton,164,51.42489151185346,-0.2032682265784882
E01001230,Ealing,164,51.50628228474106,-0.3025907415233136
E01003622,Newham,164,51.53554669609468,0.0657163455110009
E01002391,Havering,164,51.55216838707639,0.3045514168619305
E01032640,Southwark,164,51.50404709541506,-0.0747713376140862
E01003027,Lambeth,164,51.45689982476158,-0.1343959319112552
E01003428,Merton,163,51.410744235058914,-0.2049351495941849
E01002637,Hounslow,163,51.4955779139631,-0.4058846881923015
E01001346,Ealing,163,51.53713281209555,-0.3355671290023217
E01004024,Southwark,163,51.49416240792316,-0.0606674224306706
E01002691,Hounslow,163,51.49830195231201,-0.2799164956530691
E01002154,Harrow,163,51.60002935543144,-0.360248442257976
E01000313,Barnet,163,51.579567987248126,-0.2405223412430478
E01001838,Hackney,163,51.54283173975029,-0.0513565637942937
E01003449,Merton,163,51.39338720431428,-0.1965231267528176
E01001459,Enfield,163,51.63170423131682,-0.0681913259954694
E01002300,Havering,163,51.595680411988496,0.2309784509278327
E01001307,Ealing,163,51.54802150643632,-0.3348661388899496
E01001512,Enfield,163,51.64881068039397,-0.0736513361738943
E01003355,Merton,163,51.41576615573982,-0.1941919798682476
E01004594,Wandsworth,163,51.44841316219456,-0.2053191134425057
E01000633,Brent,163,51.54960029582877,-0.2997040145884224
E01002505,Hillingdon,163,51.512568912833416,-0.3964901720359221
E01003825,Richmond upon Thames,163,51.42002104316124,-0.3808060960538779
E01003813,Richmond upon Thames,163,51.42967724006972,-0.3611411656240359
E01003992,Southwark,163,51.483389715691374,-0.1046499951125001
E01001095,Croydon,163,51.344373794835086,-0.1051061990958745
E01001564,Enfield,163,51.62983533987392,-0.1010510847517915
E01001491,Enfield,163,51.62963752060334,-0.0592848718829651
E01002854,Kensington and Chelsea,163,51.52262755831203,-0.2048736983742336
E01000528,Brent,163,51.54440554022375,-0.2544808646418977
E01002215,Harrow,163,51.56272494893361,-0.3738543851278261
E01004330,Waltham Forest,163,51.55644468210217,0.0099897772307127
E01032639,Southwark,163,51.49092735585636,-0.0987856091635102
E01002647,Hounslow,163,51.4626864945904,-0.3788154712870593
E01001617,Greenwich,163,51.44153757558297,0.0637893527698202
E01004121,Sutton,163,51.3766533501994,-0.2427829545531498
E01000653,Bromley,162,51.410074788672006,0.0370144676963734
E01002737,Islington,162,51.56332466382722,-0.1165584581696509
E01003548,Newham,162,51.55181936918756,0.0120244665067624
E01004498,Wandsworth,162,51.4393717952875,-0.1853577511520104
E01002302,Havering,162,51.60325958278277,0.1623155321485666
E01003361,Merton,162,51.40446664618708,-0.2102395019541311
E01003757,Redbridge,162,51.56721782607613,0.0916787689425668
E01000760,Bromley,162,51.36545752651703,-0.001234175056721
E01001303,Ealing,162,51.50080290043695,-0.3111353109594684
E01001062,Croydon,162,51.37034884617387,-0.0588789852213304
E01001038,Croydon,162,51.36061656582547,-0.0895474920320709
E01000932,Camden,162,51.54329175750576,-0.1948332844253641
E01003187,Lambeth,162,51.47463082852914,-0.1083861886508907
E01003856,Richmond upon Thames,162,51.469316014213376,-0.259415254269751
E01003845,Richmond upon Thames,162,51.44543315594128,-0.3735310933607957
E01033574,Newham,162,51.50706574859652,0.0182821471139392
E01004757,Westminster,162,51.520785694360086,-0.1863706674098948
E01002509,Hillingdon,162,51.53770523146499,-0.4612201877327702
E01003281,Lewisham,162,51.44804283584441,0.0062882819583688
E01003205,Lewisham,162,51.46991205334107,-0.0122898419070643
E01001494,Enfield,162,51.62193482961707,-0.0917751729205277
E01004166,Sutton,162,51.3732026646681,-0.1601906781917055
E01000838,Bromley,162,51.37503626295759,-0.0042373470860643
E01000507,Brent,162,51.5548054172922,-0.2356491494347056
E01001660,Greenwich,162,51.448712000908586,0.0278748061587974
E01004500,Wandsworth,162,51.45620079798546,-0.2174461501320235
E01000818,Bromley,162,51.416951682073766,0.0365028918255715
E01000519,Brent,162,51.57631407517151,-0.2719134895898515
E01002970,Kingston upon Thames,162,51.406811409585,-0.2823400988108468
E01002722,Islington,162,51.54080326424252,-0.0915178145647502
E01002220,Harrow,162,51.56109212594731,-0.3670805930849708
E01004393,Waltham Forest,162,51.58601157051254,-0.0383175904953878
E01000585,Brent,162,51.53267843311626,-0.2226133993977198
E01000137,Barnet,161,51.56501070705529,-0.200231012935919
E01003192,Lewisham,161,51.419678927024776,-0.0165785377547698
E01000522,Brent,161,51.54199310635346,-0.2452477518333463
E01003882,Richmond upon Thames,161,51.44491332960503,-0.3356803422996068
E01004550,Wandsworth,161,51.448833044823765,-0.1577837647615278
E01004032,Southwark,161,51.50095398615159,-0.0444218356853815
E01003809,Richmond upon Thames,161,51.46279157102669,-0.2598086256534562
E01002439,Hillingdon,161,51.605684545086845,-0.4841670760175052
E01001799,Hackney,161,51.56979396119576,-0.0772601944381744
E01000272,Barnet,161,51.632495224375965,-0.1643374706686808
E01003477,Merton,161,51.42735215671348,-0.1934382118668802
E01000589,Brent,161,51.59079047734377,-0.2793586189234782
E01000546,Brent,161,51.54163756539006,-0.203278918651018
E01002436,Hillingdon,161,51.58592411247032,-0.4096671155113926
E01002619,Hounslow,161,51.481420520045845,-0.3841517582039601
E01004367,Waltham Forest,161,51.571107574510215,-0.0070467666675667
E01004375,Waltham Forest,161,51.56190843284625,-0.0059683068443547
E01003753,Redbridge,161,51.57271676762007,0.0887807012000297
E01002657,Hounslow,161,51.45922469162592,-0.363160846793603
E01000287,Barnet,161,51.645165005046415,-0.2154240765765164
E01033744,Greenwich,161,51.49405044857856,0.0807057111495086
E01003596,Newham,161,51.53624321278511,0.0208499284274274
E01003605,Newham,161,51.52847931059417,0.0361637800414137
E01002023,Haringey,161,51.587190153925576,-0.1420933607101892
E01002317,Havering,160,51.56995221943335,0.2055169474726663
E01002938,Kingston upon Thames,160,51.41998561149788,-0.2912043819235307
E01002458,Hillingdon,160,51.57005188888013,-0.4609587167945174
E01003822,Richmond upon Thames,160,51.41810805263103,-0.3656112848391687
E01003279,Lewisham,160,51.45965135931158,-0.0187247600182161
E01003124,Lambeth,160,51.47599688684724,-0.122901070862784
E01001372,Ealing,160,51.4973466051698,-0.3823855462890175
E01000806,Bromley,160,51.41614611942735,-0.0559398200564738
E01001593,Greenwich,160,51.47834229872719,0.0246878618180972
E01001420,Enfield,160,51.64253653994869,-0.1417539765042436
E01003325,Lewisham,160,51.44722070374469,-0.0148564088621543
E01002667,Hounslow,160,51.4682361530698,-0.3221426815824591
E01000416,Bexley,160,51.492832884464704,0.1243983039904572
E01003467,Merton,160,51.39757554862405,-0.2266583435510726
E01000470,Bexley,160,51.50024351588564,0.1234625098807061
E01003696,Redbridge,160,51.57519826930904,0.0571649669183211
E01001971,Haringey,160,51.60253076513156,-0.1141512732734797
E01004316,Tower Hamlets,160,51.52491950365831,-0.0748278519764901
E01004421,Waltham Forest,160,51.57258271438445,-0.0235019042631503
E01001187,Croydon,160,51.38800112574026,-0.0776679211529997
E01002963,Kingston upon Thames,160,51.40548291959208,-0.2603008416878676
E01003642,Redbridge,160,51.58053041515161,0.0950706370152554
E01004641,Wandsworth,160,51.46283103942764,-0.2411692642489777
E01000731,Bromley,160,51.39616854722492,0.0969928719587146
E01003228,Lewisham,160,51.44647962028239,-0.0457675151540664
E01032562,Bromley,160,51.42164431275238,0.0115101937169488
E01000886,Camden,160,51.554809868753296,-0.1535902046719807
E01001597,Greenwich,159,51.43844643450439,0.046309363695612
E01004243,Tower Hamlets,159,51.51340420984404,-0.0051174949865474
E01000014,Barking and Dagenham,159,51.54325824510351,0.1389999902224592
E01000293,Barnet,159,51.64909736321887,-0.1987074580959257
E01000008,Barking and Dagenham,159,51.53962988154602,0.0698773913744078
E01003771,Redbridge,159,51.57118226857273,0.1082331950376832
E01003083,Lambeth,159,51.43056157852959,-0.1123137054027898
E01001401,Enfield,159,51.6402085732302,-0.0656634887915173
E01004217,Tower Hamlets,159,51.49114706358515,-0.0115965709388034
E01003287,Lewisham,159,51.45195579298421,0.0063184321085829
E01001281,Ealing,159,51.5257464666625,-0.3070916790993243
E01001511,Enfield,159,51.64696708365334,-0.058584598954539
E01000056,Barking and Dagenham,159,51.53468255916968,0.1366533389619065
E01004676,Westminster,159,51.5242376607736,-0.1955888341041846
E01002690,Hounslow,159,51.48898876348863,-0.2627769178307637
E01004361,Waltham Forest,159,51.623236084440975,-0.0204026903110415
E01001809,Hackney,159,51.57277235961909,-0.076101934318873
E01001509,Enfield,159,51.64598378985681,-0.0393152080172063
E01000040,Barking and Dagenham,159,51.53684360325333,0.0974593395701665
E01003368,Merton,159,51.41661706070535,-0.1670707033477821
E01003376,Merton,159,51.40796889718924,-0.1807176195545158
E01001125,Croydon,159,51.3440613170616,-0.0638950621922357
E01000573,Brent,159,51.57162802350416,-0.2997305213501116
E01003401,Merton,159,51.424484991069946,-0.2078008087514705
E01002324,Havering,159,51.55934897937193,0.1981437976661646
E01004398,Waltham Forest,159,51.60109564263697,-0.0414329837158915
E01002754,Islington,159,51.57012243552989,-0.1358944142857337
E01002187,Harrow,159,51.60034533602548,-0.3877028178032303
E01004493,Wandsworth,159,51.44632265772037,-0.1882261245796267
E01004079,Sutton,158,51.3653624123188,-0.1382389567613876
E01002294,Havering,158,51.59075569871625,0.2426331637139909
E01001814,Hackney,158,51.574657582226834,-0.0699861351228947
E01002636,Hounslow,158,51.4818690617829,-0.3901186845538575
E01000985,Croydon,158,51.38012893404297,-0.0602270511218651
E01002743,Islington,158,51.5558015137222,-0.0915252661875281
E01004748,Westminster,158,51.49558820070946,-0.1397718124326417
E01000025,Barking and Dagenham,158,51.5495055332251,0.1179796223695177
E01001035,Croydon,158,51.36411233748929,-0.0899315809578735
E01003224,Lewisham,158,51.4432826244712,-0.0039060658622493
E01001341,Ealing,158,51.5403005336437,-0.3135956645460885
E01001603,Greenwich,158,51.42719455170567,0.0591374324921282
E01000173,Barnet,158,51.64204010310208,-0.1575714803216469
E01002846,Kensington and Chelsea,158,51.48884101077446,-0.1962749840314423
E01003632,Newham,158,51.53192808485896,0.011055981696562
E01002727,Islington,158,51.52951432688756,-0.106492509683915
E01002430,Hillingdon,158,51.58396909757397,-0.4198535654419175
E01001608,Greenwich,158,51.454297206013976,0.0642337924784429
E01002615,Hounslow,158,51.43625080971018,-0.3959542166302259
E01002103,Haringey,158,51.60120449969766,-0.1010890474610041
E01002060,Haringey,158,51.57826878822384,-0.1143434523470185
E01001204,Ealing,158,51.52028548892049,-0.3250382390055709
E01000691,Bromley,158,51.42320902468608,0.0598204684381961
E01000278,Barnet,158,51.6138978466828,-0.1932928474946828
E01001324,Ealing,158,51.5390925790378,-0.3796765194880697
E01002660,Hounslow,158,51.46937193739471,-0.3853923669973723
E01003723,Redbridge,158,51.612439712510536,0.1108261801242231
E01001474,Enfield,158,51.6532541564192,-0.0998707671007644
E01002131,Harrow,157,51.585535493784505,-0.3255094417384717
E01001213,Ealing,157,51.51503810718489,-0.3776444036616608
E01004151,Sutton,157,51.35871406284463,-0.1830470237609282
E01004449,Waltham Forest,157,51.57490561367182,-0.0268151312974657
E01002372,Havering,157,51.536180586622926,0.1944715972090494
E01002527,Hillingdon,157,51.49858305659837,-0.4826863107539838
E01004607,Wandsworth,157,51.46389501973294,-0.2224638877751708
E01002274,Havering,157,51.57210474734914,0.2147092826625906
E01002547,Hillingdon,157,51.51459183595479,-0.3914600490540958
E01003343,Lewisham,157,51.46825856878509,-0.0496531403575731
E01002913,Kensington and Chelsea,157,51.48133028402358,-0.1862607753381388
E01002451,Hillingdon,157,51.54709878673779,-0.4480073303118492
E01000749,Bromley,157,51.33947235067239,0.0763241029474001
E01004536,Wandsworth,157,51.466990535722985,-0.1682394588838941
E01001567,Enfield,157,51.63767505460167,-0.1033456561251147
E01000620,Brent,157,51.54733464313178,-0.2832203822012047
E01002266,Havering,157,51.54081390398056,0.1903346059698149
E01001978,Haringey,157,51.59730085894774,-0.0718299975568184
E01002512,Hillingdon,157,51.55465019275435,-0.469369183359664
E01032637,Southwark,157,51.50163361501545,-0.0738860183996322
E01003849,Richmond upon Thames,157,51.47415064801285,-0.2880251650064651
E01001927,Hammersmith and Fulham,157,51.49937912314031,-0.247927755892201
E01001442,Enfield,157,51.66989053968844,-0.0389674666868179
E01002689,Hounslow,157,51.48921015199338,-0.2564633104973532
E01001543,Enfield,157,51.65859515228808,-0.0714104786777429
E01001108,Croydon,157,51.3399917238008,-0.0797672708278621
E01033150,Enfield,157,51.669332446493705,-0.0159051050299272
E01002051,Haringey,157,51.57910345473949,-0.0724967711932058
E01002562,Hounslow,157,51.497832054101096,-0.2935619907186054
E01001827,Hackney,157,51.56854615921196,-0.0574190039680684
E01001203,Ealing,156,51.50765658807511,-0.2659725933253662
E01003078,Lambeth,156,51.46168759605703,-0.095161590348517
E01002351,Havering,156,51.569932120161255,0.1927459746784229
E01000785,Bromley,156,51.42536184232304,0.0446433366089924
E01000695,Bromley,156,51.41535438461536,0.0600588078789771
E01000102,Barking and Dagenham,156,51.5572904904411,0.1337720746820772
E01001488,Enfield,156,51.63068710325759,-0.0621132994791203
E01001669,Greenwich,156,51.48049680784521,0.1005320108057176
E01003397,Merton,156,51.41901576854664,-0.1536351038311789
E01003775,Redbridge,156,51.587431810389376,0.0186441535766367
E01001907,Hammersmith and Fulham,156,51.47319725414135,-0.2108425795279719
E01003364,Merton,156,51.39503103552714,-0.2169157043413678
E01002898,Kensington and Chelsea,156,51.49017938498659,-0.1871135209181615
E01001460,Enfield,156,51.62735838663229,-0.0637009371149942
E01000525,Brent,156,51.53498665714159,-0.251555484328405
E01004352,Waltham Forest,156,51.63747913546562,0.0099152362105059
E01001931,Hammersmith and Fulham,156,51.49510427264549,-0.2420848853112552
E01003794,Redbridge,156,51.58267025534378,0.0388451747306527
E01000478,Brent,156,51.54023778984239,-0.2934354237914273
E01004678,Westminster,156,51.52847635667024,-0.2002958446149648
E01000061,Barking and Dagenham,156,51.56176677606915,0.1569905794228224
E01004271,Tower Hamlets,156,51.519216974528646,-0.0294132819783301
E01001426,Enfield,156,51.620637731606045,-0.0544562436496598
E01003926,Southwark,155,51.479340192267074,-0.1020074116045795
E01004565,Wandsworth,155,51.46932317781468,-0.1495939989811429
E01001375,Ealing,155,51.50197707425784,-0.2582481046370143
